Transaction ID,Product Name,Category,Sales Channel,Region,State,Store Type,Quantity Sold,Unit Price,Revenue,Cost Price,Returns,Inventory at Sale,Customer ID,Order Date,Discount %,Footfall,Order Year,Order Month,Order Quarter,Product Size
TID02623,Frooti,Beverages,Online,West,Maharashtra,Convenience Store,23,60,1380,50,2,29,CID233,08-01-2025,4,524,2025,1,1,1.2L
TID02624,Bingo,Snacks,Offline,North,West Bengal,Department Store,14,18,252,12,5,23,CID298,14-04-2024,23,1810,2024,4,2,85g
TID02625,Bingo,Snacks,Online,North,Delhi,Convenience Store,39,18,702,12,3,60,CID66,14-04-2024,10,1902,2024,4,2,85g
TID02626,Lifebuoy,Personal Care,Offline,North,Uttar Pradesh,Convenience Store,6,35,210,25,1,17,CID108,29-07-2024,23,1024,2024,7,3,100g
TID02627,Kurkure,Snacks,Offline,East,Maharashtra,Supermarket,7,20,140,13,0,25,CID69,05-06-2023,12,1253,2023,6,2,90g
TID02628,Lifebuoy,Personal Care,Offline,East,Uttar Pradesh,Online,7,35,245,25,2,27,CID48,12-01-2024,26,866,2024,1,1,100g
TID02629,Danone Curd,Dairy,Offline,South,Uttar Pradesh,Online,27,60,1620,50,3,46,CID232,17-06-2023,16,804,2023,6,2,400g
TID02630,Colgate Toothpaste,Personal Care,Online,South,West Bengal,Convenience Store,29,110,3190,95,3,35,CID475,27-05-2024,8,773,2024,5,2,150g
TID02631,Colgate Toothpaste,Personal Care,Online,South,Tamil Nadu,Supermarket,45,110,4950,95,5,64,CID483,10-10-2023,16,1264,2023,10,4,150g
TID02632,Red Bull,Beverages,Online,South,Uttar Pradesh,Convenience Store,7,125,875,105,5,18,CID45,05-09-2024,23,271,2024,9,3,250ml
TID02633,Parle G,Snacks,Online,South,Delhi,Supermarket,35,40,1400,30,5,54,CID468,30-08-2023,10,247,2023,8,3,300g
TID02634,Amul Cheese,Dairy,Online,West,Tamil Nadu,Convenience Store,42,130,5460,110,2,55,CID68,04-02-2025,19,1888,2025,2,1,200g
TID02635,Parle G,Snacks,Online,North,Maharashtra,Convenience Store,17,40,680,30,4,36,CID281,04-07-2024,15,668,2024,7,3,300g
TID02636,Pantene Shampoo,Personal Care,Online,North,Tamil Nadu,Online,41,120,4920,100,1,57,CID99,27-01-2025,17,1749,2025,1,1,180ml
TID02637,Bingo,Snacks,Online,North,West Bengal,Convenience Store,31,18,558,12,5,54,CID360,20-12-2024,18,456,2024,12,4,85g
TID02638,Nestle Yogurt,Dairy,Offline,South,Tamil Nadu,Department Store,19,25,475,20,1,28,CID418,21-11-2023,16,1591,2023,11,4,100g
TID02639,Kurkure,Snacks,Offline,East,Maharashtra,Department Store,8,20,160,13,2,17,CID395,07-11-2024,13,115,2024,11,4,90g
TID02640,Frooti,Beverages,Offline,East,Tamil Nadu,Convenience Store,42,60,2520,50,4,55,CID483,03-12-2024,16,1883,2024,12,4,1.2L
TID02641,Coca-Cola,Beverages,Online,South,Delhi,Department Store,32,45,1440,35,2,47,CID364,17-10-2024,27,1704,2024,10,4,750ml
TID02642,Lays Chips,Snacks,Online,South,Delhi,Online,42,20,840,14,2,50,CID224,21-08-2024,15,262,2024,8,3,52g
TID02643,Lays Chips,Snacks,Offline,West,West Bengal,Online,34,20,680,14,5,55,CID40,06-07-2023,14,1137,2023,7,3,52g
TID02644,Kurkure,Snacks,Online,North,Delhi,Supermarket,43,20,860,13,1,48,CID419,29-04-2024,10,787,2024,4,2,90g
TID02645,Coca-Cola,Beverages,Online,East,Maharashtra,Convenience Store,47,45,2115,35,5,67,CID39,18-04-2024,27,841,2024,4,2,750ml
TID02646,Vim Bar,Household,Online,West,Maharashtra,Convenience Store,3,25,75,20,5,8,CID409,13-07-2024,14,1143,2024,7,3,300g
TID02647,Lizol,Household,Online,South,Tamil Nadu,Convenience Store,19,190,3610,160,4,40,CID78,08-04-2024,6,1768,2024,4,2,975ml
TID02648,Harpic,Household,Online,South,Tamil Nadu,Supermarket,43,95,4085,80,5,64,CID172,11-03-2024,5,1909,2024,3,1,500ml
TID02649,Lifebuoy,Personal Care,Offline,West,Tamil Nadu,Convenience Store,19,35,665,25,3,29,CID176,06-02-2025,27,1413,2025,2,1,100g
TID02650,Coca-Cola,Beverages,Online,North,West Bengal,Department Store,13,45,585,35,2,24,CID238,18-04-2024,1,890,2024,4,2,750ml
TID02651,Lizol,Household,Offline,South,Maharashtra,Department Store,37,190,7030,160,4,51,CID337,14-09-2024,19,267,2024,9,3,975ml
TID02652,Bingo,Snacks,Online,North,Tamil Nadu,Department Store,47,18,846,12,2,57,CID398,29-08-2023,14,1103,2023,8,3,85g
TID02653,Danone Curd,Dairy,Offline,South,West Bengal,Online,29,60,1740,50,1,49,CID373,05-01-2025,26,510,2025,1,1,400g
TID02654,Lays Chips,Snacks,Offline,West,Tamil Nadu,Supermarket,30,20,600,14,4,40,CID206,16-02-2025,22,1123,2025,2,1,52g
TID02655,Amul Butter,Dairy,Offline,South,Maharashtra,Supermarket,8,275,2200,250,1,21,CID98,19-12-2024,5,272,2024,12,4,500g
TID02656,Kurkure,Snacks,Online,South,West Bengal,Convenience Store,41,20,820,13,5,46,CID69,06-12-2023,13,1005,2023,12,4,90g
TID02657,Red Bull,Beverages,Online,East,West Bengal,Department Store,29,125,3625,105,5,46,CID296,02-09-2023,7,1337,2023,9,3,250ml
TID02658,Nivea Cream,Personal Care,Offline,South,Delhi,Department Store,15,249,3735,220,5,37,CID426,14-02-2025,18,1654,2025,2,1,200ml
TID02659,Dettol Surface Cleaner,Household,Offline,North,Tamil Nadu,Supermarket,49,120,5880,100,4,59,CID330,02-04-2023,6,590,2023,4,2,500ml
TID02660,Red Bull,Beverages,Offline,South,West Bengal,Supermarket,32,125,4000,105,0,48,CID369,26-01-2025,24,1647,2025,1,1,250ml
TID02661,Coca-Cola,Beverages,Offline,West,Delhi,Convenience Store,12,45,540,35,3,17,CID113,11-01-2024,24,132,2024,1,1,750ml
TID02662,Tropicana Juice,Beverages,Online,South,Maharashtra,Convenience Store,3,110,330,90,5,25,CID154,08-05-2024,20,1439,2024,5,2,1L
TID02663,Nestle Yogurt,Dairy,Offline,North,Uttar Pradesh,Online,7,25,175,20,0,26,CID383,26-05-2024,27,1673,2024,5,2,100g
TID02664,Mother Dairy Milk,Dairy,Online,West,West Bengal,Supermarket,22,60,1320,52,3,34,CID165,03-05-2024,21,466,2024,5,2,1L
TID02665,Dettol Surface Cleaner,Household,Online,East,Uttar Pradesh,Supermarket,19,120,2280,100,2,25,CID8,12-07-2024,22,1938,2024,7,3,500ml
TID02666,Nivea Cream,Personal Care,Offline,East,Maharashtra,Supermarket,43,249,10707,220,2,64,CID397,05-05-2023,13,1333,2023,5,2,200ml
TID02667,Mother Dairy Milk,Dairy,Offline,North,Uttar Pradesh,Online,36,60,2160,52,1,41,CID344,15-09-2023,2,609,2023,9,3,1L
TID02668,Lays Chips,Snacks,Offline,East,Uttar Pradesh,Supermarket,50,20,1000,14,2,59,CID89,20-04-2023,3,209,2023,4,2,52g
TID02669,Amul Cheese,Dairy,Offline,East,Uttar Pradesh,Convenience Store,7,130,910,110,1,21,CID319,11-02-2025,28,559,2025,2,1,200g
TID02670,Nestle Yogurt,Dairy,Offline,South,Uttar Pradesh,Convenience Store,20,25,500,20,3,28,CID498,17-05-2024,20,1142,2024,5,2,100g
TID02671,Red Bull,Beverages,Online,South,Tamil Nadu,Online,26,125,3250,105,4,31,CID498,12-03-2024,11,143,2024,3,1,250ml
TID02672,Lifebuoy,Personal Care,Offline,South,Delhi,Online,43,35,1505,25,0,60,CID326,27-11-2024,8,1558,2024,11,4,100g
TID02673,Colgate Toothpaste,Personal Care,Online,South,West Bengal,Convenience Store,21,110,2310,95,1,29,CID259,31-03-2025,16,933,2025,3,1,150g
TID02674,Danone Curd,Dairy,Offline,West,Delhi,Supermarket,47,60,2820,50,1,63,CID256,22-09-2024,20,576,2024,9,3,400g
TID02675,Vim Bar,Household,Offline,East,West Bengal,Department Store,35,25,875,20,1,43,CID42,15-11-2023,18,1717,2023,11,4,300g
TID02676,Vim Bar,Household,Offline,East,Maharashtra,Department Store,22,25,550,20,5,32,CID357,02-06-2023,5,1028,2023,6,2,300g
TID02677,Tropicana Juice,Beverages,Online,North,Delhi,Department Store,42,110,4620,90,3,65,CID148,03-08-2023,10,1701,2023,8,3,1L
TID02678,Nestle Yogurt,Dairy,Offline,East,Tamil Nadu,Supermarket,1,25,25,20,2,17,CID160,11-10-2024,28,1560,2024,10,4,100g
TID02679,Dove Soap,Personal Care,Offline,East,Delhi,Online,30,45,1350,35,5,44,CID448,18-08-2024,17,1214,2024,8,3,100g
TID02680,Pantene Shampoo,Personal Care,Offline,East,Uttar Pradesh,Convenience Store,33,120,3960,100,4,51,CID53,06-01-2024,15,1222,2024,1,1,180ml
TID02681,Haldiram Bhujia,Snacks,Online,South,Tamil Nadu,Convenience Store,28,55,1540,45,4,35,CID475,27-06-2024,24,363,2024,6,2,200g
TID02682,Colgate Toothpaste,Personal Care,Offline,North,West Bengal,Department Store,23,110,2530,95,3,44,CID167,21-06-2023,25,276,2023,6,2,150g
TID02683,Nivea Cream,Personal Care,Offline,East,West Bengal,Department Store,36,249,8964,220,2,56,CID122,09-02-2025,13,1575,2025,2,1,200ml
TID02684,Frooti,Beverages,Online,South,Uttar Pradesh,Supermarket,33,60,1980,50,1,57,CID44,20-05-2023,9,1806,2023,5,2,1.2L
TID02685,Colgate Toothpaste,Personal Care,Offline,West,Maharashtra,Online,8,110,880,95,1,21,CID343,24-10-2023,9,326,2023,10,4,150g
TID02686,Pantene Shampoo,Personal Care,Online,South,Tamil Nadu,Online,15,120,1800,100,1,38,CID157,17-10-2024,9,1211,2024,10,4,180ml
TID02687,Parle G,Snacks,Offline,East,Uttar Pradesh,Department Store,22,40,880,30,2,46,CID335,18-05-2023,15,1609,2023,5,2,300g
TID02688,Amul Butter,Dairy,Offline,South,Maharashtra,Convenience Store,48,275,13200,250,0,64,CID61,12-03-2025,26,1078,2025,3,1,500g
TID02689,Colgate Toothpaste,Personal Care,Offline,East,Tamil Nadu,Online,5,110,550,95,4,29,CID347,02-05-2024,21,1100,2024,5,2,150g
TID02690,Amul Cheese,Dairy,Online,West,West Bengal,Supermarket,12,130,1560,110,4,28,CID324,10-05-2023,12,1478,2023,5,2,200g
TID02691,Lifebuoy,Personal Care,Offline,West,West Bengal,Convenience Store,7,35,245,25,3,26,CID329,06-06-2023,1,1761,2023,6,2,100g
TID02692,Dove Soap,Personal Care,Offline,East,Maharashtra,Department Store,9,45,405,35,5,20,CID320,14-11-2024,3,1701,2024,11,4,100g
TID02693,Frooti,Beverages,Online,East,Delhi,Supermarket,23,60,1380,50,5,28,CID32,15-08-2023,16,493,2023,8,3,1.2L
TID02694,Haldiram Bhujia,Snacks,Offline,South,Tamil Nadu,Supermarket,49,55,2695,45,2,70,CID286,01-07-2024,30,576,2024,7,3,200g
TID02695,Amul Butter,Dairy,Offline,West,Maharashtra,Department Store,38,275,10450,250,2,62,CID204,26-08-2024,27,784,2024,8,3,500g
TID02696,Tropicana Juice,Beverages,Offline,East,Delhi,Supermarket,6,110,660,90,2,19,CID120,11-02-2025,18,132,2025,2,1,1L
TID02697,Danone Curd,Dairy,Online,South,Delhi,Convenience Store,45,60,2700,50,2,55,CID273,23-06-2024,4,1701,2024,6,2,400g
TID02698,Amul Cheese,Dairy,Offline,South,Tamil Nadu,Online,44,130,5720,110,0,62,CID71,15-07-2023,2,994,2023,7,3,200g
TID02699,Bingo,Snacks,Online,North,Tamil Nadu,Convenience Store,38,18,684,12,1,57,CID194,28-04-2024,9,664,2024,4,2,85g
TID02700,Nivea Cream,Personal Care,Offline,East,Uttar Pradesh,Supermarket,11,249,2739,220,0,31,CID431,05-10-2023,26,1326,2023,10,4,200ml
TID02701,Mother Dairy Milk,Dairy,Offline,North,Maharashtra,Supermarket,19,60,1140,52,5,29,CID197,19-10-2024,0,567,2024,10,4,1L
TID02702,Bisleri Water,Beverages,Online,East,Tamil Nadu,Supermarket,21,20,420,15,3,37,CID341,10-05-2023,22,1303,2023,5,2,1L
TID02703,Red Bull,Beverages,Online,East,West Bengal,Supermarket,46,125,5750,105,5,67,CID156,23-04-2024,5,1995,2024,4,2,250ml
TID02704,Haldiram Bhujia,Snacks,Online,South,West Bengal,Online,38,55,2090,45,2,57,CID247,29-08-2023,25,1255,2023,8,3,200g
TID02705,Red Bull,Beverages,Online,West,West Bengal,Supermarket,44,125,5500,105,4,54,CID470,08-02-2025,30,572,2025,2,1,250ml
TID02706,Pantene Shampoo,Personal Care,Online,South,Delhi,Convenience Store,40,120,4800,100,5,47,CID213,20-04-2024,8,1133,2024,4,2,180ml
TID02707,Surf Excel,Household,Offline,East,Uttar Pradesh,Supermarket,3,250,750,220,0,24,CID347,01-05-2024,18,332,2024,5,2,1kg
TID02708,Bingo,Snacks,Offline,North,Maharashtra,Convenience Store,34,18,612,12,1,57,CID170,26-06-2023,17,1080,2023,6,2,85g
TID02709,Parle G,Snacks,Online,North,Tamil Nadu,Supermarket,8,40,320,30,0,13,CID64,10-08-2024,20,375,2024,8,3,300g
TID02710,Pantene Shampoo,Personal Care,Online,North,Tamil Nadu,Department Store,10,120,1200,100,0,17,CID486,30-12-2023,30,1455,2023,12,4,180ml
TID02711,Kurkure,Snacks,Offline,West,Tamil Nadu,Convenience Store,30,20,600,13,0,52,CID240,16-05-2023,13,666,2023,5,2,90g
TID02712,Bisleri Water,Beverages,Offline,East,West Bengal,Department Store,48,20,960,15,2,66,CID471,24-02-2025,30,760,2025,2,1,1L
TID02713,Danone Curd,Dairy,Offline,North,Maharashtra,Convenience Store,15,60,900,50,3,34,CID309,15-08-2023,25,866,2023,8,3,400g
TID02714,Colgate Toothpaste,Personal Care,Offline,North,Uttar Pradesh,Online,29,110,3190,95,1,44,CID187,02-09-2024,26,1938,2024,9,3,150g
TID02715,Bingo,Snacks,Offline,East,Uttar Pradesh,Department Store,14,18,252,12,3,20,CID191,15-06-2023,4,161,2023,6,2,85g
TID02716,Tropicana Juice,Beverages,Online,South,Tamil Nadu,Convenience Store,10,110,1100,90,5,15,CID296,24-01-2024,28,110,2024,1,1,1L
TID02717,Amul Cheese,Dairy,Offline,East,Maharashtra,Online,7,130,910,110,3,15,CID374,12-12-2023,0,255,2023,12,4,200g
TID02718,Vim Bar,Household,Online,North,Delhi,Convenience Store,33,25,825,20,2,48,CID128,04-08-2024,9,1874,2024,8,3,300g
TID02719,Tropicana Juice,Beverages,Online,South,Uttar Pradesh,Department Store,26,110,2860,90,5,50,CID175,18-04-2023,18,566,2023,4,2,1L
TID02720,Haldiram Bhujia,Snacks,Offline,South,Maharashtra,Convenience Store,23,55,1265,45,3,42,CID283,19-03-2025,12,1959,2025,3,1,200g
TID02721,Bisleri Water,Beverages,Online,South,Delhi,Department Store,22,20,440,15,5,31,CID438,21-04-2023,15,562,2023,4,2,1L
TID02722,Harpic,Household,Offline,West,Uttar Pradesh,Online,15,95,1425,80,2,38,CID256,02-09-2024,12,60,2024,9,3,500ml
TID02723,Kurkure,Snacks,Online,West,West Bengal,Online,24,20,480,13,5,34,CID179,08-09-2023,6,306,2023,9,3,90g
TID02724,Amul Cheese,Dairy,Online,North,Tamil Nadu,Convenience Store,46,130,5980,110,2,57,CID132,25-02-2025,13,146,2025,2,1,200g
TID02725,Bisleri Water,Beverages,Offline,West,Delhi,Online,24,20,480,15,0,30,CID12,28-05-2023,21,1639,2023,5,2,1L
TID02726,Dove Soap,Personal Care,Online,North,Maharashtra,Supermarket,21,45,945,35,0,28,CID394,04-06-2023,24,1128,2023,6,2,100g
TID02727,Amul Butter,Dairy,Offline,East,Maharashtra,Department Store,12,275,3300,250,5,17,CID366,06-02-2025,0,1166,2025,2,1,500g
TID02728,Dove Soap,Personal Care,Offline,South,Maharashtra,Convenience Store,11,45,495,35,1,31,CID141,13-03-2025,2,1071,2025,3,1,100g
TID02729,Amul Butter,Dairy,Offline,West,Maharashtra,Supermarket,12,275,3300,250,2,19,CID79,04-06-2024,24,1889,2024,6,2,500g
TID02730,Lifebuoy,Personal Care,Offline,South,West Bengal,Online,18,35,630,25,1,23,CID163,20-11-2024,17,271,2024,11,4,100g
TID02731,Kurkure,Snacks,Offline,East,Maharashtra,Convenience Store,9,20,180,13,0,33,CID196,19-10-2024,21,1837,2024,10,4,90g
TID02732,Lizol,Household,Online,East,West Bengal,Supermarket,33,190,6270,160,2,55,CID396,10-09-2023,20,933,2023,9,3,975ml
TID02733,Kurkure,Snacks,Online,North,West Bengal,Online,1,20,20,13,2,12,CID155,09-06-2024,30,1731,2024,6,2,90g
TID02734,Frooti,Beverages,Offline,West,West Bengal,Convenience Store,20,60,1200,50,0,27,CID388,11-10-2024,22,264,2024,10,4,1.2L
TID02735,Amul Butter,Dairy,Online,South,West Bengal,Convenience Store,47,275,12925,250,3,70,CID121,04-04-2023,26,960,2023,4,2,500g
TID02736,Lizol,Household,Online,East,Delhi,Supermarket,47,190,8930,160,5,63,CID225,30-08-2023,0,1420,2023,8,3,975ml
TID02737,Amul Butter,Dairy,Online,East,Uttar Pradesh,Department Store,33,275,9075,250,5,51,CID392,13-07-2023,30,167,2023,7,3,500g
TID02738,Colgate Toothpaste,Personal Care,Online,East,Delhi,Convenience Store,10,110,1100,95,5,28,CID400,18-07-2023,15,1059,2023,7,3,150g
TID02739,Nivea Cream,Personal Care,Offline,North,Tamil Nadu,Online,24,249,5976,220,2,32,CID61,09-09-2024,27,1614,2024,9,3,200ml
TID02740,Dettol Surface Cleaner,Household,Online,West,Tamil Nadu,Online,5,120,600,100,1,24,CID265,31-12-2024,30,337,2024,12,4,500ml
TID02741,Bisleri Water,Beverages,Offline,North,Delhi,Online,29,20,580,15,3,50,CID474,02-01-2025,14,161,2025,1,1,1L
TID02742,Tropicana Juice,Beverages,Online,North,Delhi,Department Store,38,110,4180,90,0,58,CID319,17-11-2023,8,114,2023,11,4,1L
TID02743,Tropicana Juice,Beverages,Offline,North,Delhi,Online,9,110,990,90,2,23,CID441,18-10-2024,10,1075,2024,10,4,1L
TID02744,Vim Bar,Household,Offline,South,West Bengal,Convenience Store,33,25,825,20,2,39,CID442,24-10-2024,18,1157,2024,10,4,300g
TID02745,Bingo,Snacks,Offline,South,Tamil Nadu,Online,10,18,180,12,4,15,CID152,08-10-2024,7,1851,2024,10,4,85g
TID02746,Dettol Surface Cleaner,Household,Online,West,Delhi,Online,10,120,1200,100,1,25,CID192,24-11-2024,1,1887,2024,11,4,500ml
TID02747,Nestle Yogurt,Dairy,Online,North,Delhi,Department Store,23,25,575,20,5,32,CID225,14-01-2025,2,935,2025,1,1,100g
TID02748,Red Bull,Beverages,Offline,North,Maharashtra,Online,1,125,125,105,2,8,CID16,01-08-2024,16,137,2024,8,3,250ml
TID02749,Haldiram Bhujia,Snacks,Offline,West,West Bengal,Online,47,55,2585,45,3,52,CID220,02-06-2023,5,1924,2023,6,2,200g
TID02750,Lizol,Household,Offline,North,Tamil Nadu,Department Store,26,190,4940,160,5,48,CID131,02-04-2023,15,1021,2023,4,2,975ml
TID02751,Amul Cheese,Dairy,Offline,East,Uttar Pradesh,Convenience Store,40,130,5200,110,2,59,CID188,15-12-2024,14,1543,2024,12,4,200g
TID02752,Danone Curd,Dairy,Offline,East,Tamil Nadu,Supermarket,7,60,420,50,4,16,CID465,04-06-2024,3,281,2024,6,2,400g
TID02753,Danone Curd,Dairy,Offline,West,Tamil Nadu,Convenience Store,8,60,480,50,2,31,CID238,27-12-2023,9,1735,2023,12,4,400g
TID02754,Kurkure,Snacks,Online,West,Tamil Nadu,Online,42,20,840,13,3,66,CID384,15-12-2024,5,799,2024,12,4,90g
TID02755,Coca-Cola,Beverages,Online,South,Maharashtra,Department Store,24,45,1080,35,4,42,CID385,05-07-2023,16,89,2023,7,3,750ml
TID02756,Nestle Yogurt,Dairy,Online,South,West Bengal,Online,48,25,1200,20,4,60,CID375,14-04-2024,16,1853,2024,4,2,100g
TID02757,Kurkure,Snacks,Offline,East,Uttar Pradesh,Online,41,20,820,13,5,62,CID19,13-10-2023,9,919,2023,10,4,90g
TID02758,Mother Dairy Milk,Dairy,Online,North,Uttar Pradesh,Convenience Store,31,60,1860,52,3,55,CID114,02-06-2023,23,206,2023,6,2,1L
TID02759,Surf Excel,Household,Offline,South,Maharashtra,Department Store,47,250,11750,220,2,66,CID453,19-07-2023,23,1090,2023,7,3,1kg
TID02760,Kurkure,Snacks,Offline,North,Maharashtra,Supermarket,18,20,360,13,0,26,CID85,28-05-2024,10,1997,2024,5,2,90g
TID02761,Haldiram Bhujia,Snacks,Online,West,West Bengal,Online,8,55,440,45,2,22,CID284,24-04-2024,24,907,2024,4,2,200g
TID02762,Danone Curd,Dairy,Online,West,Delhi,Online,15,60,900,50,2,29,CID3,02-11-2023,28,786,2023,11,4,400g
TID02763,Kurkure,Snacks,Offline,South,West Bengal,Supermarket,1,20,20,13,1,17,CID496,14-04-2023,26,389,2023,4,2,90g
TID02764,Nestle Yogurt,Dairy,Online,North,West Bengal,Online,24,25,600,20,3,38,CID478,20-11-2023,13,273,2023,11,4,100g
TID02765,Haldiram Bhujia,Snacks,Online,East,Tamil Nadu,Convenience Store,12,55,660,45,1,18,CID284,10-02-2024,10,254,2024,2,1,200g
TID02766,Nivea Cream,Personal Care,Online,West,Tamil Nadu,Convenience Store,20,249,4980,220,1,41,CID71,22-10-2024,20,588,2024,10,4,200ml
TID02767,Tropicana Juice,Beverages,Offline,South,Maharashtra,Online,25,110,2750,90,0,44,CID207,17-12-2024,6,1810,2024,12,4,1L
TID02768,Lays Chips,Snacks,Offline,East,Tamil Nadu,Convenience Store,50,20,1000,14,1,59,CID14,24-12-2024,22,1387,2024,12,4,52g
TID02769,Pantene Shampoo,Personal Care,Offline,East,West Bengal,Convenience Store,30,120,3600,100,0,42,CID80,16-01-2025,13,942,2025,1,1,180ml
TID02770,Vim Bar,Household,Offline,North,Tamil Nadu,Department Store,1,25,25,20,3,17,CID431,04-08-2024,1,1711,2024,8,3,300g
TID02771,Coca-Cola,Beverages,Online,East,Delhi,Supermarket,50,45,2250,35,5,67,CID237,14-08-2024,3,1557,2024,8,3,750ml
TID02772,Haldiram Bhujia,Snacks,Online,North,Uttar Pradesh,Online,41,55,2255,45,1,63,CID81,14-09-2023,3,1453,2023,9,3,200g
TID02773,Harpic,Household,Offline,South,Tamil Nadu,Supermarket,49,95,4655,80,5,70,CID198,06-12-2023,4,578,2023,12,4,500ml
TID02774,Lizol,Household,Online,West,Delhi,Online,50,190,9500,160,0,72,CID54,01-09-2024,29,677,2024,9,3,975ml
TID02775,Tropicana Juice,Beverages,Offline,South,West Bengal,Department Store,35,110,3850,90,5,44,CID263,17-12-2024,1,686,2024,12,4,1L
TID02776,Colgate Toothpaste,Personal Care,Online,East,Tamil Nadu,Convenience Store,26,110,2860,95,2,35,CID50,03-12-2023,16,1850,2023,12,4,150g
TID02777,Bisleri Water,Beverages,Offline,East,Tamil Nadu,Department Store,47,20,940,15,2,58,CID391,27-04-2024,26,1030,2024,4,2,1L
TID02778,Tropicana Juice,Beverages,Online,West,West Bengal,Online,1,110,110,90,5,15,CID71,19-08-2024,18,314,2024,8,3,1L
TID02779,Red Bull,Beverages,Online,East,West Bengal,Online,45,125,5625,105,1,65,CID417,24-08-2023,21,769,2023,8,3,250ml
TID02780,Colgate Toothpaste,Personal Care,Offline,West,Maharashtra,Supermarket,13,110,1430,95,1,18,CID90,25-09-2023,8,1827,2023,9,3,150g
TID02781,Lifebuoy,Personal Care,Offline,North,Tamil Nadu,Online,35,35,1225,25,4,51,CID168,19-05-2024,2,1187,2024,5,2,100g
TID02782,Colgate Toothpaste,Personal Care,Online,South,Uttar Pradesh,Online,9,110,990,95,4,17,CID429,23-05-2024,19,963,2024,5,2,150g
TID02783,Pantene Shampoo,Personal Care,Offline,West,Tamil Nadu,Convenience Store,31,120,3720,100,4,43,CID59,05-08-2024,28,375,2024,8,3,180ml
TID02784,Surf Excel,Household,Offline,East,Delhi,Supermarket,46,250,11500,220,4,62,CID343,19-03-2024,21,1505,2024,3,1,1kg
TID02785,Nivea Cream,Personal Care,Offline,North,West Bengal,Department Store,23,249,5727,220,4,28,CID367,22-06-2024,12,930,2024,6,2,200ml
TID02786,Coca-Cola,Beverages,Offline,South,Maharashtra,Online,10,45,450,35,0,29,CID282,20-04-2024,24,329,2024,4,2,750ml
TID02787,Frooti,Beverages,Offline,East,Uttar Pradesh,Online,17,60,1020,50,0,38,CID34,02-11-2024,9,901,2024,11,4,1.2L
TID02788,Nivea Cream,Personal Care,Online,West,West Bengal,Convenience Store,47,249,11703,220,1,53,CID378,15-09-2023,27,1569,2023,9,3,200ml
TID02789,Frooti,Beverages,Offline,South,Maharashtra,Department Store,40,60,2400,50,2,48,CID353,09-05-2023,22,521,2023,5,2,1.2L
TID02790,Nestle Yogurt,Dairy,Online,West,Uttar Pradesh,Convenience Store,24,25,600,20,0,40,CID197,12-03-2025,26,1623,2025,3,1,100g
